After After IN O O O
interests interests NNS O O I-NP
and and CC O O O
party party NN O O B-NP
considerations considerations NNS O O I-NP
, , , O O O
perhaps perhaps RB O O O
professionals professionals NNS O O B-NP
in in IN O O O
the the DT B-ORG O B-NP
Ministry Ministry NNP I-ORG O I-NP
of of IN I-ORG O O
Transportation Transportation NNP I-ORG O B-NP
and and CC I-ORG O I-NP
Communications Communications NNPS I-ORG O I-NP
were were VBD O I-V B-VP
frustrated frustrated VBN O I-V B-VP
at at IN O O O
being being VBG O I-V B-VP
unable unable JJ O O I-VP
to to TO O O B-VP
put put VB O I-V B-VP
their their PRP$ O O B-NP
expertise expertise NN O O I-NP
into into IN O O O
play play NN O O B-NP
. . . O O O

" " `` O O O
People People NNS O O O
want want VBP O I-V B-VP
the the DT O O I-VP
new new JJ O O I-VP
government government NN O O I-VP
to to TO O O B-VP
quell quell VB O I-V B-VP
the the DT O O B-NP
old old JJ O O I-NP
never never RB O O B-ADJP
- - HYPH O O I-ADJP
ending ending VBG O I-V I-ADJP
conflicts conflicts NNS O I-V O
over over IN O O O
individual individual JJ O O B-NP
interests interests NNS O O I-NP
, , , O O O
and and CC O O O
draw draw VB O I-V B-VP
a a DT O O B-NP
line line NN O O I-NP
between between IN O O O
public public JJ O O B-NP
administration administration NN O I-V I-NP
and and CC O O O
politics politics NN O O B-NP
. . . O O O

These These DT O O O
are are VBP O I-V B-VP
the the DT O O B-NP
biggest biggest JJS O O I-NP
issues issues NNS O O I-NP
faced faced VBN O I-V B-VP
by by IN O O O
the the DT O O O
new new JJ O O O
cabinet cabinet NN O O O
. . . O O O

Now Now RB O O O
is is VBZ O I-V B-VP
the the DT O O O
chance chance NN O O O
to to TO O O B-VP
clear clear VB O I-V B-VP
out out RP O O I-VP
the the DT O O B-NP
cobwebs cobwebs NN O O I-NP
and and CC O O O
get get VB O I-V B-VP
off off RP O O I-VP
to to IN O O I-VP
a a DT O O B-NP
new new JJ O O I-NP
start start NN O I-V I-NP
. . . O O O
" " '' O O O

New New JJ O O O
President President NNP O O O
Takes Takes VBZ O I-V B-VP
Office Office NN O O B-NP
on on IN O O O
May May NNP B-DATE O B-NP
20 20 CD I-DATE O I-NP

-LRB- -LRB- -LRB- O O O
Eric Eric NNP B-PERSON O B-NP
Lin Lin NNP I-PERSON O I-NP
/ / : O O O
tr. tr. VBN O I-V B-VP
by by IN O O O
David David NNP B-PERSON O O
Mayer Mayer NNP I-PERSON O O
-RRB- -RRB- -RRB- O O O

The The DT B-GPE O B-NP
Republic Republic NNP I-GPE O I-NP
of of IN I-GPE O O
China China NNP I-GPE O B-NP
's 's POS I-GPE O O
tenth tenth JJ B-ORDINAL O O
- - HYPH O O O
term term NN O O O
president president NN O O O
and and CC O O O
vice vice JJ O O O
president president NN O O O
, , , O O O
Chen Chen NNP B-PERSON O B-NP
Shui Shui NNP I-PERSON O I-NP
- - HYPH I-PERSON O I-NP
bian bian NNP I-PERSON O I-NP
and and CC O O O
Annette Annette NNP B-PERSON O B-NP
Lu Lu NNP I-PERSON O I-NP
, , , O O O
took took VBD O O B-VP
the the DT O O B-NP
oath oath NN O I-V I-NP
of of IN O O O
office office NN O O B-NP
on on IN O O O
20 20 CD B-DATE O B-NP
May May NNP I-DATE O I-NP
, , , I-DATE O O
2000 2000 CD I-DATE O O
in in IN O O O
the the DT O O B-NP
first first JJ B-ORDINAL O B-ADJP
- - HYPH O O I-ADJP
ever ever JJ O O I-ADJP
transfer transfer NN O I-V O
of of IN O O O
power power NN O O B-NP
in in IN O O O
Chinese Chinese JJ B-NORP O B-NP
history history NN O O I-NP
to to IN O O O
a a DT O O B-NP
popularly popularly RB O O B-ADJP
elected elected VBN O I-V I-ADJP
leader leader NN O O O
from from IN O O O
the the DT O O B-NP
opposition opposition NN O O I-NP
. . . O O O

In In IN O O O
his his PRP$ O O B-NP
inaugural inaugural JJ O O I-NP
speech speech NN O I-V I-NP
, , , O O O
Chen Chen NNP B-PERSON O O
touched touched VBD O I-V B-VP
on on IN O O I-VP
a a DT O O B-NP
wide wide JJ O O I-NP
range range NN O O I-NP
of of IN O O O
issues issues NNS O O B-NP
of of IN O O O
concern concern NN O O B-NP
to to IN O O O
voters voters NNS O O B-NP
in in IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
. . . O O O

On On IN O O O
the the DT O O B-NP
domestic domestic JJ O O I-NP
front front NN O O I-NP
, , , O O O
he he PRP O O O
discussed discussed VBD O I-V B-VP
the the DT O O B-NP
alternation alternation NN O O I-NP
of of IN O O O
political political JJ O O B-NP
parties parties NNS O O I-NP
in in IN O O O
power power NN O O B-NP
, , , O O O
democratic democratic JJ O O B-NP
reforms reforms NNS O O I-NP
, , , O O O
a a DT O O B-NP
fair fair JJ O O B-ADJP
and and CC O O I-ADJP
just just JJ O O I-ADJP
society society NN O O O
, , , O O O
a a DT O O B-NP
government government NN O O I-NP
for for IN O O O
all all PDT O O B-NP
the the DT O O I-NP
people people NNS O O I-NP
, , , O O O
nonpartisan nonpartisan JJ O O B-NP
government government NN O O I-NP
by by IN O O O
a a DT O O B-NP
coalition coalition NN O O I-NP
of of IN O O O
forces forces NNS O O B-NP
opposed opposed VBN O I-V B-VP
to to IN O O O
corruption corruption NN O O B-NP
, , , O O O
the the DT O O B-NP
establishment establishment NN O I-V I-NP
of of IN O O O
an an DT O O B-NP
efficient efficient JJ O O B-ADJP
and and CC O O I-ADJP
dynamic dynamic JJ O O I-ADJP
government government NN O O O
, , , O O O
a a DT O O B-NP
knowledge knowledge NN O O B-ADJP
- - HYPH O O I-ADJP
based based VBN O I-V I-ADJP
economy economy NN O O O
, , , O O O
law law NN O O B-NP
and and CC O O I-NP
order order NN O O I-NP
, , , O O O
environmental environmental JJ O O B-NP
preservation preservation NN O I-V I-NP
, , , O O O
education education NN O I-V B-NP
, , , O O O
culture culture NN O O B-NP
, , , O O O
reconstruction reconstruction NN O O B-NP
from from IN O O O
last last JJ B-DATE O B-NP
year year NN I-DATE O I-NP
's 's POS I-DATE O I-NP
September September NNP B-EVENT O O
21st 21st NNP I-EVENT O O
earthquake earthquake NN I-EVENT O O
, , , O O O
and and CC O O O
various various JJ O O B-NP
other other JJ O O I-NP
issues issues NNS O O I-NP
. . . O O O

The The DT O O B-NP
common common JJ O O I-NP
thread thread NN O O I-NP
running running VBG O I-V B-VP
through through IN O O I-VP
his his PRP$ O O B-NP
domestic domestic JJ O O I-NP
policy policy NN O O I-NP
remarks remarks NNS O O I-NP
was was VBD O I-V B-VP
an an DT O O B-NP
emphasis emphasis NN O O I-NP
on on IN O O O
reform reform NN O O B-NP
. . . O O O

On On IN O O O
the the DT O O B-NP
sensitive sensitive JJ O O I-NP
topic topic NN O O I-NP
of of IN O O O
cross-strait cross-strait JJ O O B-NP
relations relations NNS O I-V I-NP
, , , O O O
he he PRP O O O
sent sent VBD O I-V B-VP
a a DT O O B-NP
number number NN O O I-NP
of of IN O O O
positive positive JJ O O B-NP
signals signals NNS O I-V I-NP
to to IN O O O
Beijing Beijing NNP B-GPE O B-NP
. . . O O O

The The DT O O O
speech speech NN O I-V O
put put VBD O I-V B-VP
a a DT O O B-NP
heavy heavy JJ O O I-NP
stress stress NN O O I-NP
on on IN O O O
democracy democracy NN O O B-NP
and and CC O O O
human human JJ O O B-NP
rights rights NNS O O I-NP
, , , O O O
a a DT O O B-NP
reflection reflection NN O I-V I-NP
of of IN O O O
the the DT O O B-NP
high high JJ O O I-NP
expectations expectations NNS O O I-NP
the the DT O O I-SPAR
public public NN O O I-SPAR
holds holds VBZ O I-V B-VP
for for IN O O O
the the DT O O B-NP
government government NN O O I-NP
on on IN O O O
these these DT O O B-NP
fronts fronts NNS O O I-NP
. . . O O O

Later Later RBR B-TIME O O
in in IN I-TIME O O
the the DT I-TIME O B-NP
day day NN I-TIME O I-NP
, , , O O O
post-inaugural post-inaugural JJ O O O
celebrations celebrations NNS O O O
kicked kicked VBD O I-V B-VP
off off RP O O I-VP
around around IN O O I-VP
the the DT O O B-NP
island island NN O O I-NP
and and CC O O O
commentary commentary NN O O B-NP
on on IN O O O
Chen Chen NNP B-PERSON O B-NP
Shui Shui NNP I-PERSON O I-NP
- - HYPH I-PERSON O I-NP
bian bian NNP I-PERSON O I-NP
's 's POS I-PERSON O I-NP
address address NN O I-V O
came came VBD O I-V B-VP
pouring pouring VBG O I-V B-VP
in in RP O O I-VP
from from IN O O I-VP
across across IN O O I-VP
the the DT O O B-NP
political political JJ O O I-NP
spectrum spectrum NN O O I-NP
. . . O O O

What What WP O O O
was was VBD O I-V O
the the DT O O O
overseas overseas JJ O O O
reaction reaction NN O I-V O
? ? . O O O

What What WP O O O
did did VBD O I-V O
domestic domestic JJ O O O
commentators commentators NNS O O O
have have VBP O I-V B-VP
to to TO O O B-VP
say say VB O I-V B-VP
? ? . O O O

How How WRB O O O
will will MD O O O
Chen Chen NNP B-PERSON O B-NP
's 's POS O O I-NP
presidency presidency NN O O O
change change VB O I-V B-VP
Taiwan Taiwan NNP B-GPE O B-NP
? ? . O O O

The The DT O O B-NP
new new JJ O O I-NP
president president NN O O I-NP
's 's POS O O I-NP
inaugural inaugural JJ O O O
ceremony ceremony NN O O O
began began VBD O I-V B-VP
at at IN O O I-VP
9:00 9:00 CD B-TIME O B-NP
am am NN I-TIME O I-NP
on on IN I-TIME O O
20 20 CD I-TIME O B-NP
May May NNP I-TIME O I-NP
at at IN O O O
the the DT B-ORG O B-NP
Presidential Presidential NNP I-ORG O I-NP
Palace Palace NNP I-ORG O I-NP
. . . O O O

Chen Chen NNP B-PERSON O B-NP
Shui Shui NNP I-PERSON O I-NP
- - HYPH I-PERSON O I-NP
bian bian NNP I-PERSON O I-NP
and and CC O O O
Annette Annette NNP B-PERSON O B-NP
Lu Lu NNP I-PERSON O I-NP
were were VBD O I-V B-VP
sworn sworn VBN O I-V B-VP
in in RP O O O
by by IN O O O
Weng Weng NNP B-PERSON O B-NP
Yueh Yueh NNP I-PERSON O I-NP
- - HYPH I-PERSON O I-NP
sheng sheng NNP I-PERSON O I-NP
, , , O O O
president president NN O O B-NP
of of IN O O O
the the DT B-ORG O B-NP
Judicial Judicial NNP I-ORG O I-NP
Yuan Yuan NNP I-ORG O I-NP
, , , O O O
then then RB O O O
Legislative Legislative NNP B-ORG O O
Yuan Yuan NNP I-ORG O O
Speaker Speaker NNP O O O
Wang Wang NNP B-PERSON O O
Jin Jin NNP I-PERSON O O
- - HYPH I-PERSON O O
pyng pyng NNP I-PERSON O O
presented presented VBD O I-V B-VP
Chen Chen NNP B-PERSON O B-NP
with with IN O O O
the the DT O O B-NP
official official JJ O O I-NP
seal seal NN O O I-NP
of of IN O O O
the the DT B-GPE O B-NP
Republic Republic NNP I-GPE O I-NP
of of IN I-GPE O O
China China NNP I-GPE O B-NP
and and CC O O O
three three CD B-CARDINAL O B-NP
other other JJ O O I-NP
presidential presidential JJ O O I-NP
seals seals NNS O O I-NP
. . . O O O

Chen Chen NNP B-PERSON O O
took took VBD O O B-VP
his his PRP$ O O B-NP
first first JJ B-ORDINAL O I-NP
act act NN O O I-NP
as as IN O O O
president president NN O O B-NP
by by IN O O O
signing signing VBG O I-V B-VP
his his PRP$ O O B-NP
name name NN O O I-NP
to to IN O O O
the the DT O O B-NP
appointments appointments NNS O I-V I-NP
of of IN O O O
Tang Tang NNP B-PERSON O O
Fei Fei NNP I-PERSON O O
as as IN O O O
premier premier NN O O B-NP
, , , O O O
Chang Chang NNP B-PERSON O B-NP
Chun Chun NNP I-PERSON O I-NP
- - HYPH I-PERSON O I-NP
hsiung hsiung NNP I-PERSON O I-NP
as as IN O O I-NP
secretary secretary NN O O B-NP
- - HYPH O O I-NP
general general JJ O O I-NP
of of IN O O O
the the DT B-ORG O B-NP
Office Office NNP I-ORG O I-NP
of of IN I-ORG O O
the the DT I-ORG O B-NP
President President NNP I-ORG O I-NP
, , , O O O
and and CC O O O
Chuang Chuang NNP B-PERSON O B-NP
Ming Ming NNP I-PERSON O I-NP
- - HYPH I-PERSON O I-NP
yao yao NNP I-PERSON O I-NP
as as IN O O I-NP
secretary secretary NN O O B-NP
- - HYPH O O I-NP
general general JJ O O I-NP
of of IN O O O
the the DT B-ORG O B-NP
National National NNP I-ORG O I-NP
Security Security NNP I-ORG O I-NP
Council Council NNP I-ORG O I-NP
. . . O O O

After After IN O O O
Tang Tang NNP B-PERSON O O
took took VBD O O B-VP
his his PRP$ O O B-NP
oath oath NN O I-V I-NP
, , , O O O
he he PRP O O O
submitted submitted VBD O I-V B-VP
his his PRP$ O O B-NP
Cabinet Cabinet NN B-ORG O I-NP
nominations nominations NNS O O I-NP
to to IN O O O
Chen Chen NNP B-PERSON O B-NP
for for IN O O O
formal formal JJ O O B-NP
appointment appointment NN O I-V I-NP
. . . O O O

The The DT O O B-NP
most most RBS O O B-ADJP
remarkable remarkable JJ O O I-ADJP
moment moment NN O O O
of of IN O O O
the the DT O O B-NP
inauguration inauguration NN O O I-NP
came came VBD O I-V B-VP
at at IN O O I-VP
11:00 11:00 CD B-TIME O B-NP
am am NN I-TIME O I-NP
when when WRB O O O
Chen Chen NNP B-PERSON O O
strolled strolled VBD O I-V B-VP
into into IN O O I-VP
the the DT O O B-NP
open open JJ O O I-NP
air air NN O O I-NP
to to TO O O B-VP
take take VB O O B-VP
the the DT O O B-NP
oath oath NN O I-V I-NP
of of IN O O O
office office NN O O B-NP
and and CC O O O
deliver deliver VB O O B-VP
his his PRP$ O O B-NP
inaugural inaugural JJ O O I-NP
address address NN O I-V I-NP
to to IN O O O
the the DT O O B-NP
nation nation NN O O I-NP
in in IN O O O
front front NN O O B-NP
of of IN O O O
the the DT B-ORG O B-NP
Presidential Presidential NNP I-ORG O I-NP
Palace Palace NNP I-ORG O I-NP
. . . O O O

Featuring Featuring VBG O I-V B-VP
aboriginal aboriginal JJ O O B-NP
folk folk NN O O I-NP
songs songs NNS O O I-NP
and and CC O O O
a a DT O O B-NP
rendition rendition NN O O I-NP
of of IN O O O
the the DT O O B-NP
ROC ROC NNP B-GPE O I-NP
national national JJ O O I-NP
anthem anthem NN O O I-NP
by by IN O O O
pop pop JJ O O B-NP
queen queen NNS O O I-NP
Chang Chang NNP B-PERSON O I-NP
Hui Hui NNP I-PERSON O I-NP
- - HYPH I-PERSON O I-NP
mei mei NNP I-PERSON O I-NP
, , , O O O
the the DT O O O
ceremony ceremony NN O O O
was was VBD O I-V B-VP
attended attended VBN O I-V B-VP
by by IN O O O
over over IN O O O
10,000 10,000 CD B-CARDINAL O O
foreign foreign JJ O O O
guests guests NNS O O O
, , , O O O
overseas overseas IN O O O
Chinese Chinese NNPS B-NORP O O
, , , O O O
and and CC O O O
local local JJ O O O
citizens citizens NNS O O O
. . . O O O

After After IN O O O
the the DT O O B-NP
national national JJ O O I-NP
anthem anthem NN O O I-NP
, , , O O O
Chen Chen NNP B-PERSON O O
Shui Shui NNP I-PERSON O O
- - HYPH I-PERSON O O
bian bian NNP I-PERSON O O
delivered delivered VBD O O B-VP
his his PRP$ O O B-NP
much much RB O O B-ADJP
anticipated anticipated VBN O I-V I-ADJP
inaugural inaugural JJ O O O
address address NN O I-V O
. . . O O O

Observers Observers NNS O O B-NP
at at IN O O O
home home NN O O B-NP
and and CC O O O
around around IN O O O
the the DT O O B-NP
world world NN O O I-NP
were were VBD O I-V B-VP
waiting waiting VBG O I-V B-VP
and and CC O O O
wondering wondering VBG O I-V B-VP
- - : O O I-VP
would would MD O O I-VP
he he PRP O O I-VP
address address VB O I-V B-VP
the the DT O O B-NP
" " `` O O I-NP
one one CD B-CARDINAL O I-NP
China China NNP B-GPE O I-NP
" " '' O O I-NP
issue issue NN O O I-NP
? ? . O O O

In In IN O O O
his his PRP$ O O B-NP
40 40 CD B-TIME O I-NP
- - HYPH I-TIME O I-NP
minute minute NN I-TIME O I-NP
speech speech NN O O I-NP
, , , O O O
Chen Chen NNP B-PERSON O O
declared declared VBD O I-V B-VP
the the DT O O B-NP
determination determination NN O O I-NP
of of IN O O O
the the DT O O B-NP
people people NNS O O I-NP
of of IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
to to TO O O B-VP
carry carry VB O I-V B-VP
out out RP O O I-VP
a a DT O O B-NP
peaceful peaceful JJ O O I-NP
transfer transfer NN O I-V I-NP
of of IN O O O
power power NN O O B-NP
between between IN O O O
political political JJ O O B-NP
parties parties NNS O O I-NP
, , , O O O
and and CC O O O
to to TO O O B-VP
continue continue VB O I-V B-VP
forward forward RB O O I-VP
with with IN O O I-VP
their their PRP$ O O B-NP
democratic democratic JJ O O I-NP
political political JJ O O I-NP
system system NN O O I-NP
. . . O O O

He He PRP O O O
called called VBD O I-V B-VP
for for IN O O I-VP
a a DT O O B-NP
government government NN O O I-NP
for for IN O O O
all all PDT O O B-NP
the the DT O O I-NP
people people NNS O O I-NP
and and CC O O O
a a DT O O B-NP
non-partisan non-partisan JJ O O I-NP
coalition coalition NN O O I-NP
of of IN O O O
the the DT O O B-NP
forces forces NNS O O I-NP
opposed opposed VBN O I-V B-VP
to to IN O O O
corruption corruption NN O O B-NP
, , , O O O
and and CC O O O
declared declared VBD O I-V B-VP
the the DT O O B-NP
new new JJ O O I-NP
government government NN O O I-NP
's 's POS O O I-NP
determination determination NN O I-V O
to to TO O O B-VP
improve improve VB O I-V B-VP
law law NN O O B-NP
and and CC O O I-NP
order order NN O O I-NP
, , , O O O
the the DT O O B-NP
economy economy NN O O I-NP
, , , O O O
the the DT O O B-NP
environment environment NN O O I-NP
, , , O O O
post-earthquake post-earthquake JJ O O B-NP
reconstruction reconstruction NN O O I-NP
, , , O O O
and and CC O O O
other other JJ O O B-NP
aspects aspects NNS O O I-NP
of of IN O O O
life life NN O O B-NP
in in IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
. . . O O O

On On IN O O O
the the DT O O B-NP
subject subject NN O O I-NP
of of IN O O O
cross-strait cross-strait JJ O O B-NP
relations relations NNS O I-V I-NP
, , , O O O
Chen Chen NNP B-PERSON O O
stressed stressed VBD O I-V B-VP
that that IN O O B-SBAR
the the DT O O B-NP
people people NNS O O I-NP
of of IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
and and CC O O O
mainland mainland NN O O B-NP
China China NNP B-GPE O I-NP
share share VBP O I-V B-VP
a a DT O O B-NP
common common JJ O O I-NP
ancestral ancestral JJ O O B-ADJP
, , , O O I-ADJP
cultural cultural JJ O O I-ADJP
, , , O O I-ADJP
and and CC O O I-ADJP
historical historical JJ O O I-ADJP
background background NN O O O
, , , O O O
and and CC O O O
he he PRP O O O
stated stated VBD O I-V B-VP
his his PRP$ O O B-NP
belief belief NN O O I-NP
that that IN O O B-SBAR
the the DT O O B-NP
leaders leaders NNS O O I-NP
on on IN O O O
both both DT O O B-NP
sides sides NNS O O I-NP
have have VBP O I-V B-VP
the the DT O O B-NP
wisdom wisdom NN O O I-NP
and and CC O O I-NP
creativity creativity NN O O I-NP
to to TO O O B-VP
jointly jointly RB O O I-VP
deal deal VB O I-V B-VP
with with IN O O I-VP
the the DT O O B-NP
question question NN O O I-NP
of of IN O O O
a a DT O O B-NP
future future NN O O I-NP
" " `` O O I-NP
one one CD B-CARDINAL O I-NP
China China NNP B-GPE O I-NP
. . . O O O
" " '' O O O

He He PRP O O O
also also RB O O O
promised promised VBD O I-V B-VP
that that IN O O B-SBAR
during during IN O O I-SPAR
his his PRP$ O O B-NP
presidency presidency NN O O I-NP
, , , O O O
as as RB O O O
long long RB O O O
as as IN O O B-SBAR
the the DT O O I-SPAR
Communist Communist NNP B-ORG O I-SPAR
Party Party NNP I-ORG O I-SPAR
regime regime NN O O I-SPAR
renounces renounces VBZ O I-V B-VP
the the DT O O B-NP
use use NN O I-V I-NP
of of IN O O O
military military JJ O O B-NP
force force NN O O I-NP
against against IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
, , , O O O
he he PRP O O O
will will MD O O B-VP
: : : O O I-VP
-LRB- -LRB- -LRB- O O B-VP
1 1 LS B-CARDINAL O I-VP
-RRB- -RRB- -RRB- O O I-VP
not not RB O O I-VP
declare declare VB O I-V I-VP
independence independence NN O O B-NP
; ; , O O O
-LRB- -LRB- -LRB- O O B-VP
2 2 LS B-CARDINAL O I-VP
-RRB- -RRB- -RRB- O O I-VP
not not RB O O I-VP
change change VB O I-V I-VP
the the DT O O B-NP
nation nation NN O O I-NP
's 's POS O O I-NP
name name NN O O O
; ; , O O O
-LRB- -LRB- -LRB- O O B-VP
3 3 LS B-CARDINAL O I-VP
-RRB- -RRB- -RRB- O O I-VP
not not RB O O I-VP
push push VB O I-V I-VP
for for IN O O I-VP
the the DT O O B-NP
inclusion inclusion NN O O I-NP
of of IN O O O
the the DT O O B-NP
" " `` O O I-NP
state state NN O O I-NP
- - HYPH O O I-NP
to to IN O O I-NP
- - HYPH O O I-NP
state state NN O O B-NP
" " '' O O O
formula formula NN O O O
in in IN O O O
the the DT O O B-NP
constitution constitution NN O O I-NP
; ; , O O O
-LRB- -LRB- -LRB- O O B-VP
4 4 LS B-CARDINAL O I-VP
-RRB- -RRB- -RRB- O O I-VP
not not RB O O I-VP
promote promote VB O I-V I-VP
a a DT O O B-NP
referendum referendum NN O O I-NP
on on IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
independence independence NN O O I-NP
; ; , O O O
and and CC O O O
-LRB- -LRB- -LRB- O O B-VP
5 5 LS B-CARDINAL O I-VP
-RRB- -RRB- -RRB- O O I-VP
not not RB O O I-VP
seek seek VB O I-V I-VP
to to TO O O B-VP
abolish abolish VB O I-V B-VP
the the DT B-ORG O B-NP
National National NNP I-ORG O I-NP
Reunification Reunification NNP I-ORG O I-NP
Council Council NNP I-ORG O I-NP
or or CC O O O
the the DT B-ORG O B-NP
National National NNP I-ORG O I-NP
Reunification Reunification NNP I-ORG O I-NP
Guidelines Guidelines NNP I-ORG O I-NP
. . . O O O

He He PRP O O O
also also RB O O O
had had VBD O I-V B-VP
a a DT O O B-NP
message message NN O O I-NP
for for IN O O O
his his PRP$ O O B-NP
international international JJ O O I-NP
audience audience NN O O I-NP
, , , O O O
promising promising VBG O I-V B-VP
to to TO O O B-VP
make make VB O O B-VP
a a DT O O B-NP
more more RBR O O B-ADJP
active active JJ O O I-ADJP
contribution contribution NN O I-V O
to to IN O O O
safeguarding safeguarding VBG O I-V B-VP
international international JJ O O B-NP
human human JJ O O I-NP
rights rights NNS O O I-NP
. . . O O O

He He PRP O O O
stated stated VBD O I-V B-VP
that that IN O O B-SBAR
Taiwan Taiwan NNP B-GPE O I-SPAR
would would MD O O B-VP
abide abide VB O I-V B-VP
by by IN O O I-VP
the the DT B-LAW O B-NP
Universal Universal NNP I-LAW O I-NP
Declaration Declaration NNP I-LAW O I-NP
of of IN I-LAW O O
Human Human NNP I-LAW O B-NP
Rights Rights NNPS I-LAW O I-NP
, , , O O O
the the DT B-LAW O B-NP
International International NNP I-LAW O I-NP
Covenant Covenant NNP I-LAW O I-NP
on on IN I-LAW O O
Civil Civil NNP I-LAW O B-ADJP
and and CC I-LAW O I-ADJP
Political Political NNP I-LAW O I-ADJP
Rights Rights NNPS I-LAW O O
, , , O O O
and and CC O O O
the the DT B-LAW O B-NP
Vienna Vienna NNP I-LAW O I-NP
Declaration Declaration NNP I-LAW O I-NP
and and CC I-LAW O I-NP
Program Program NNP I-LAW O I-NP
of of IN I-LAW O I-NP
Action Action NNP I-LAW O B-NP
. . . O O O

He He PRP O O O
also also RB O O O
indicated indicated VBD O I-V B-VP
that that IN O O B-SBAR
the the DT O O I-SPAR
new new JJ O O I-SPAR
government government NN O O I-SPAR
would would MD O O B-VP
request request VB O I-V B-VP
the the DT B-ORG O I-VP
Legislative Legislative NNP I-ORG O I-VP
Yuan Yuan NNP I-ORG O I-VP
to to TO O O B-VP
pass pass VB O I-V B-VP
and and CC O O I-VP
ratify ratify VB O I-V I-VP
the the DT B-LAW O B-NP
International International NNP I-LAW O I-NP
Bill Bill NNP I-LAW O I-NP
of of IN I-LAW O O
Rights Rights NNPS I-LAW O B-NP
as as IN O O O
a a DT O O B-NP
domestic domestic JJ O O I-NP
law law NN O O I-NP
of of IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
, , , O O O
so so IN O O O
that that IN O O O
it it PRP O O O
would would MD O O B-VP
formally formally RB O O I-VP
become become VB O I-V B-VP
the the DT B-LAW O B-NP
" " `` I-LAW O I-NP
Taiwan Taiwan NNP I-LAW O I-NP
Bill Bill NNP I-LAW O I-NP
of of IN I-LAW O O
Rights Rights NNPS I-LAW O B-NP
. . . O O O
" " '' O O O

Later Later RBR B-TIME O O
in in IN I-TIME O O
the the DT I-TIME O B-NP
day day NN I-TIME O I-NP
, , , O O O
Taiwan Taiwan NNP B-GPE O B-NP
's 's POS O O I-NP
various various JJ O O O
political political JJ O O O
parties parties NNS O O O
all all DT O O B-NP
released released VBN O I-V B-VP
statements statements NNS O I-V B-NP
on on IN O O O
the the DT O O B-NP
inaugural inaugural JJ O O I-NP
address address NN O I-V I-NP
. . . O O O

Chang Chang NNP B-PERSON O B-NP
Jung Jung NNP I-PERSON O I-NP
- - HYPH I-PERSON O I-NP
kung kung NNP I-PERSON O I-NP
, , , O O O
director director NN O O B-NP
- - HYPH O O I-NP
general general JJ O O I-NP
of of IN O O O
the the DT O O B-NP
Kuomintang Kuomintang NNP B-ORG O I-NP
's 's POS O O I-NP
Department Department NNP B-ORG O O
of of IN I-ORG O O
Mainland Mainland NNP I-ORG O B-NP
Affairs Affairs NNPS I-ORG O I-NP
, , , O O O
stated stated VBD O I-V B-VP
that that IN O O B-SBAR
Chen Chen NNP B-PERSON O I-SPAR
failed failed VBD O I-V B-VP
to to TO O O B-VP
break break VB O I-V B-VP
any any DT O O B-NP
new new JJ O O I-NP
ground ground NN O O I-NP
in in IN O O O
his his PRP$ O O B-NP
statements statements NNS O I-V I-NP
on on IN O O O
cross-strait cross-strait JJ O O B-NP
relations relations NNS O I-V I-NP
, , , O O O
and and CC O O O
said said VBD O I-V B-VP
that that IN O O B-SBAR
while while IN O O I-SPAR
Chen Chen NNP B-PERSON O I-SPAR
had had VBD O I-V B-VP
succeeded succeeded VBN O I-V B-VP
in in IN O O I-VP
calming calming VBG O I-V B-VP
the the DT O O B-NP
atmosphere atmosphere NN O O I-NP
for for IN O O O
the the DT O O B-NP
time time NN O O I-NP
being being VBG O I-V B-VP
, , , O O O
the the DT O O O
stalemate stalemate NN O O O
remains remains VBZ O I-V B-VP
unresolved unresolved JJ O O I-VP
. . . O O O

The The DT O O O
People People NNPS B-ORG O O
First First NNP I-ORG O O
Party Party NNP I-ORG O O
-LRB- -LRB- -LRB- O O O
PFP PFP NNP B-ORG O O
-RRB- -RRB- -RRB- O O O
and and CC O O O
New New NNP B-ORG O O
Party Party NNP I-ORG O O
-LRB- -LRB- -LRB- O O O
NP NP NNP B-ORG O O
-RRB- -RRB- -RRB- O O B-NP
gave gave VBD O I-V B-VP
a a DT O O B-NP
more more RBR O O B-ADJP
positive positive JJ O O I-ADJP
evaluation evaluation NN O I-V O
. . . O O O

PFP PFP NNP B-ORG O O
Secretary Secretary NNP O O O
- - HYPH O O O
General General NNP O O O
David David NNP B-PERSON O O
Chung Chung NNP I-PERSON O O
felt felt VBD O I-V B-VP
that that IN O O B-SBAR
the the DT O O I-SPAR
president president NN O O I-SPAR
had had VBD O I-V B-VP
sent sent VBN O I-V B-VP
a a DT O O B-NP
positive positive JJ O O I-NP
signal signal NN O I-V I-NP
to to IN O O O
the the DT O O B-NP
mainland mainland NN O O I-NP
, , , O O O
but but CC O O O
that that IN O O B-SBAR
his his PRP$ O O I-SPAR
domestic domestic JJ O O I-SPAR
policy policy NN O O I-SPAR
