Joining Joining VBG O I-V O
. . . O O O

However However RB O O O
, , , O O O
as as IN O O O
we we PRP O O O
are are VBP O I-V B-VP
running running VBG O I-V B-VP
out out IN O O I-VP
of of IN O O I-VP
time time NN O O B-NP
today today NN B-DATE O O
, , , O O O
let let VB O I-V B-VP
's 's PRP O O I-VP
end end VB O I-V B-VP
our our PRP$ O O B-NP
discussion discussion NN O O I-NP
here here RB O O O
. . . O O O

Thank Thank VBP O I-V B-VP
you you PRP O O B-NP
two two CD B-CARDINAL O B-NP
very very RB O O O
much much RB O O O
for for IN O O O
participating participating VBG O I-V B-VP
in in IN O O I-VP
our our PRP$ O O B-NP
program program NN O O I-NP
. . . O O O

Thanks Thanks NNS O None B-NP
! ! . O None I-NP

Uh-huh Uh-huh UH O None O
. . . O None O

All All RB O O O
right right RB O O O
, , , O O O
dear dear JJ O O O
viewers viewers NNS O O O
, , , O O O
that that DT O O O
's 's VBZ O I-V B-VP
all all DT O O B-NP
for for IN O O O
today today NN B-DATE O B-NP
's 's POS O O I-NP
edition edition NN O O O
of of IN O O O
Focus Focus NNP B-ORG O O
Today Today NNP I-ORG O O
. . . O O O

Thank Thank VBP O I-V B-VP
you you PRP O O B-NP
for for IN O O O
watching watching VBG O I-V B-VP
. . . O O O

Good-bye Good-bye UH O None O
. . . O None O

Good Good JJ O None O
evening evening NN O None O
, , , O None O
dear dear JJ O None O
viewers viewers NNS O None O
. . . O None O

Tomorrow Tomorrow NN B-DATE O O
there there EX O O O
will will MD O O B-VP
be be VB O I-V B-VP
two two CD B-CARDINAL O B-NP
significant significant JJ O O I-NP
weather weather NN O O I-NP
changes changes NNS O O I-NP
in in IN O O O
China China NNP B-GPE O B-NP
. . . O O O

The The DT O O B-NP
scope scope NN O O I-NP
of of IN O O O
precipitation precipitation NN O O B-NP
in in IN O O O
the the DT O O B-NP
South South NNP B-LOC O I-NP
will will MD O O B-VP
significantly significantly RB O O I-VP
increase increase VB O I-V B-VP
. . . O O O

So So RB O O O
it it PRP O O O
will will MD O O B-VP
further further RB O O I-VP
spread spread VB O I-V B-VP
to to IN O O I-VP
Hubei Hubei NNP B-GPE O B-NP
and and CC O O I-NP
Hunan Hunan NNP B-GPE O I-NP
. . . O O O

In In IN O O O
spite spite NN O O B-NP
of of IN O O O
being being VBG O I-V B-VP
overcast overcast JJ O O I-VP
and and CC O O I-VP
frigid frigid JJ O O I-VP
, , , O O O
rainfall rainfall NN O O O
will will MD O O B-VP
also also RB O O I-VP
bring bring VB O I-V B-VP
cleaner cleaner JJR O O B-NP
air air NN O O I-NP
to to IN O O O
the the DT O O B-NP
area area NN O O I-NP
south south RB O O O
of of IN O O O
the the DT B-LOC O B-NP
Yangtze Yangtze NNP I-LOC O I-NP
River River NNP I-LOC O I-NP
plagued plagued VBN O I-V B-VP
with with IN O O O
smog smog NN O O B-NP
. . . O O O

In In IN O O O
the the DT O O B-NP
meantime meantime NN O O I-NP
, , , O O O
another another DT O O O
significant significant JJ O O O
change change NN O O O
will will MD O O B-VP
occur occur VB O I-V B-VP
in in IN O O I-VP
the the DT O O B-NP
most most JJS O O I-NP
part part NN O O I-NP
of of IN O O O
Eastern Eastern NNP B-LOC O B-NP
China China NNP I-LOC O I-NP
. . . O O O

Affected Affected VBN O I-V B-VP
by by IN O O O
cold cold JJ O O O
air air NN O O O
, , , O O O
it it PRP O O O
will will MD O O B-VP
be be VB O I-V B-VP
generally generally RB O O I-VP
windy windy JJ O O I-VP
here here RB O O I-VP
with with IN O O I-VP
temperature temperature NN O O B-NP
drops drops NNS O O I-NP
. . . O O O

From From IN O O O
tonight tonight NN B-TIME O B-NP
through through IN I-TIME O O
tomorrow tomorrow NN I-TIME O B-NP
, , , O O O
temperatures temperatures NNS O O O
will will MD O O B-VP
significantly significantly RB O O I-VP
drop drop VB O I-V B-VP
4 4 CD B-CARDINAL O I-VP
to to TO O O I-VP
8 8 CD B-QUANTITY O I-VP
degrees degrees NNS I-QUANTITY O I-VP
in in IN O O I-VP
places places NNS O O B-NP
from from IN O O O
northeast northeast JJ O O B-NP
China China NNP B-GPE O I-NP
, , , O O O
North North NNP B-LOC O B-NP
China China NNP I-LOC O I-NP
to to IN O O O
the the DT B-GPE O B-NP
Huang Huang NNP I-GPE O I-NP
- - HYPH I-GPE O I-NP
Huai Huai NNP I-GPE O I-NP
and and CC O O I-NP
the the DT B-GPE O I-NP
Jiang Jiang NNP I-GPE O I-NP
- - HYPH I-GPE O I-NP
Huai Huai NNP I-GPE O I-NP
regions regions NNS O O I-NP
. . . O O O

At At IN O O O
the the DT O O B-NP
same same JJ O O I-NP
time time NN O O I-NP
, , , O O O
the the DT O O B-NP
effect effect NN O O I-NP
of of IN O O O
this this DT O O B-NP
cold cold JJ O O I-NP
wave wave NN O O I-NP
will will MD O O B-VP
be be VB O I-V B-VP
coming coming VBG O I-V B-VP
to to IN O O I-VP
an an DT O O B-NP
end end NN O O I-NP
. . . O O O

However However RB O O O
, , , O O O
the the DT B-DATE O B-NP
day day NN I-DATE O I-NP
after after IN I-DATE O O
tomorrow tomorrow NN I-DATE O B-NP
, , , O O O
that that RB O O B-NP
is is RB O O I-NP
, , , O O I-NP
this this DT O O I-NP
Friday Friday NNP B-DATE O I-NP
, , , O O O
a a DT O O O
stronger stronger JJR O O O
cold cold JJ O O O
current current NN O O O
will will MD O O B-VP
enter enter VB O I-V B-VP
Xinjiang Xinjiang NNP B-GPE O B-NP
in in IN O O O
our our PRP$ O O B-NP
country country NN O O I-NP
. . . O O O

In In IN O O O
addition addition NN O O B-NP
, , , O O O
in in IN O O O
the the DT O O B-NP
following following VBG O I-V I-NP
days days NNS O O I-NP
, , , O O O
it it PRP O O O
will will MD O O B-VP
bring bring VB O I-V B-VP
a a DT O O B-NP
new new JJ O O I-NP
round round NN O O I-NP
of of IN O O O
temperature temperature NN O O B-NP
drops drops NNS O O I-NP
in in IN O O O
the the DT O O B-NP
most most JJS O O I-NP
part part NN O O I-NP
of of IN O O O
the the DT O O B-NP
country country NN O O I-NP
. . . O O O

All All RB O O O
right right RB O O O
, , , O O O
next next RB O O O
let let VB O I-V B-VP
's 's PRP O O I-VP
take take VB O I-V B-VP
a a DT O O B-NP
look look NN O O I-NP
at at IN O O O
the the DT O O B-NP
city city NN O O I-NP
weather weather NN O O I-NP
forecasts forecasts NNS O O I-NP
. . . O O O

Beijing Beijing NNP B-GPE O B-NP
, , , O O O
cloudy cloudy JJ O O B-NP
changing changing VBG O I-V B-VP
to to IN O O I-VP
sunny sunny JJ O O B-ADJP
, , , O O O
to to IN O O O
6 6 CD B-QUANTITY O B-NP
degrees degrees NNS I-QUANTITY O I-NP
. . . O O O

Harbin Harbin NNP B-GPE None B-NP
, , , O None O
sunny sunny JJ O None B-ADJP
, , , O None O
14 14 CD B-QUANTITY None B-NP
degrees degrees NNS I-QUANTITY None I-NP
below below IN I-QUANTITY None O
zero zero CD I-QUANTITY None B-NP
to to IN O None O
6 6 CD B-QUANTITY None B-NP
degrees degrees NNS I-QUANTITY None I-NP
below below IN I-QUANTITY None O
zero zero CD I-QUANTITY None B-NP
. . . O None O

Changchun Changchun NNP B-GPE O B-NP
, , , O O O
light light JJ O O B-NP
snow snow NN O O I-NP
changing changing VBG O I-V B-VP
to to IN O O I-VP
cloudy cloudy JJ O O B-NP
, , , O O O
11 11 CD B-QUANTITY O B-NP
degrees degrees NNS I-QUANTITY O I-NP
below below IN I-QUANTITY O O
zero zero CD I-QUANTITY O B-NP
to to IN O O O
5 5 CD B-QUANTITY O B-NP
degrees degrees NNS I-QUANTITY O I-NP
below below IN I-QUANTITY O O
zero zero CD I-QUANTITY O B-NP
. . . O O O

Xi'an Xi'an NNP B-GPE O B-NP
, , , O O O
mostly mostly RB O O B-ADJP
cloudy cloudy JJ O O I-ADJP
changing changing VBG O I-V B-VP
to to IN O O I-VP
overcast overcast JJ O O B-NP
, , , O O O
to to IN O O O
9 9 CD B-QUANTITY O B-NP
degrees degrees NNS I-QUANTITY O I-NP
. . . O O O

Shijiazhuang Shijiazhuang NNP B-GPE None B-NP
, , , O None O
sunny sunny JJ O None B-ADJP
, , , O None O
1 1 CD B-CARDINAL None B-NP
to to TO O None I-NP
10 10 CD B-QUANTITY None I-NP
degrees degrees NNS I-QUANTITY None I-NP
. . . O None O

Nanjing Nanjing NNP B-GPE O B-NP
, , , O O O
mostly mostly RB O O B-ADJP
cloudy cloudy JJ O O I-ADJP
changing changing VBG O I-V B-VP
to to IN O O I-VP
overcast overcast JJ O O B-NP
, , , O O O
6 6 CD B-CARDINAL O B-NP
to to TO O O I-NP
13 13 CD B-QUANTITY O I-NP
degrees degrees NNS I-QUANTITY O I-NP
. . . O O O

Taipei Taipei NNP B-GPE None B-NP
, , , O None O
cloudy cloudy JJ O None B-ADJP
, , , O None O
18 18 CD B-CARDINAL None B-NP
to to TO O None I-NP
24 24 CD B-QUANTITY None I-NP
degrees degrees NNS I-QUANTITY None I-NP
. . . O None O

Guangzhou Guangzhou NNP B-GPE None B-NP
, , , O None O
sunny sunny JJ O None B-ADJP
, , , O None O
17 17 CD B-CARDINAL None B-NP
to to TO O None I-NP
26 26 CD B-QUANTITY None I-NP
degrees degrees NNS I-QUANTITY None I-NP
. . . O None O

Dalian Dalian NNP B-GPE O B-NP
, , , O O O
overcast overcast JJ O O B-NP
changing changing VBG O I-V B-VP
to to IN O O I-VP
mostly mostly RB O O B-ADJP
cloudy cloudy JJ O O I-ADJP
, , , O O O
to to IN O O O
4 4 CD B-QUANTITY O B-NP
degrees degrees NNS I-QUANTITY O I-NP
. . . O O O

Changzhou Changzhou NNP B-GPE O B-NP
, , , O O O
sunny sunny JJ O O B-NP
changing changing VBG O I-V B-VP
to to IN O O I-VP
cloudy cloudy JJ O O B-NP
, , , O O O
5 5 CD B-CARDINAL O B-NP
to to TO O O I-NP
13 13 CD B-QUANTITY O I-NP
degrees degrees NNS I-QUANTITY O I-NP
. . . O O O

Luoyang Luoyang NNP B-GPE O B-NP
, , , O O O
sunny sunny JJ O O B-NP
changing changing VBG O I-V B-VP
to to IN O O I-VP
cloudy cloudy JJ O O B-NP
, , , O O O
3 3 CD B-CARDINAL O B-NP
to to TO O O I-NP
11 11 CD B-QUANTITY O I-NP
degrees degrees NNS I-QUANTITY O I-NP
. . . O O O

Bangkok Bangkok NNP B-GPE None B-NP
, , , O None O
cloudy cloudy JJ O None B-ADJP
, , , O None O
25 25 CD B-CARDINAL None B-NP
to to TO O None I-NP
32 32 CD B-QUANTITY None I-NP
degrees degrees NNS I-QUANTITY None I-NP
. . . O None O

New New NNP B-GPE None B-NP
Delhi Delhi NNP I-GPE None I-NP
, , , O None O
sunny sunny JJ O None B-ADJP
, , , O None O
10 10 CD B-CARDINAL None B-NP
to to TO O None I-NP
24 24 CD B-QUANTITY None I-NP
degree degree NN I-QUANTITY None I-NP
. . . O None O

Seoul Seoul NNP B-GPE None B-NP
, , , O None O
sunny sunny JJ O None B-ADJP
, , , O None O
2 2 CD B-CARDINAL None B-NP
to to TO O None I-NP
10 10 CD B-QUANTITY None I-NP
degrees degrees NNS I-QUANTITY None I-NP
. . . O None O

Tokyo Tokyo NNP B-GPE None B-NP
, , , O None O
sunny sunny JJ O None B-ADJP
, , , O None O
7 7 CD B-CARDINAL None B-NP
to to TO O None I-NP
14 14 CD B-QUANTITY None I-NP
degrees degrees NNS I-QUANTITY None I-NP
. . . O None O

London London NNP B-GPE None B-NP
, , , O None O
overcast overcast JJ O None B-ADJP
, , , O None O
5 5 CD B-CARDINAL None B-NP
to to TO O None I-NP
9 9 CD B-QUANTITY None I-NP
degrees degrees NNS I-QUANTITY None I-NP
. . . O None O

Moscow Moscow NNP B-GPE O B-NP
, , , O O O
overcast overcast JJ O O B-NP
changing changing VBG O I-V B-VP
to to IN O O I-VP
moderate moderate JJ O O B-NP
snow snow NN O O I-NP
, , , O O O
2 2 CD B-QUANTITY O B-NP
degrees degrees NNS I-QUANTITY O I-NP
below below IN I-QUANTITY O O
zero zero CD I-QUANTITY O B-NP
to to IN O O O
1 1 CD B-QUANTITY O B-NP
degree degree NN I-QUANTITY O I-NP
. . . O O O

Paris Paris NNP B-GPE None B-NP
, , , O None O
cloudy cloudy JJ O None B-ADJP
, , , O None O
1 1 CD B-QUANTITY None B-NP
degree degree NN I-QUANTITY None I-NP
below below IN I-QUANTITY None O
zero zero CD I-QUANTITY None B-NP
to to IN O None O
4 4 CD B-QUANTITY None B-NP
degrees degrees NNS I-QUANTITY None I-NP
. . . O None O

Vienna Vienna NNP B-GPE None B-NP
, , , O None O
cloudy cloudy JJ O None B-ADJP
, , , O None O
1 1 CD B-QUANTITY None B-NP
degree degree NN I-QUANTITY None I-NP
below below IN I-QUANTITY None O
zero zero CD I-QUANTITY None B-NP
to to IN O None O
2 2 CD B-QUANTITY None B-NP
degrees degrees NNS I-QUANTITY None I-NP
. . . O None O

New New NNP B-GPE None B-NP
York York NNP I-GPE None I-NP
, , , O None O
cloudy cloudy JJ O None B-ADJP
, , , O None O
5 5 CD B-CARDINAL None B-NP
to to TO O None I-NP
13 13 CD B-QUANTITY None I-NP
degrees degrees NNS I-QUANTITY None I-NP
. . . O None O

Seattle Seattle NNP B-GPE O B-NP
, , , O O O
sleet sleet NN O O B-NP
changing changing VBG O I-V B-VP
to to IN O O I-VP
medium medium JJ O O B-NP
snow snow NN O O I-NP
, , , O O O
to to IN O O O
3 3 CD B-QUANTITY O B-NP
degrees degrees NNS I-QUANTITY O I-NP
. . . O O O

Washington Washington NNP B-GPE None B-NP
, , , O None O
overcast overcast JJ O None B-ADJP
, , , O None O
8 8 CD B-CARDINAL None B-NP
to to TO O None I-NP

Well Well UH O O O
, , , O O O
why why WRB O O O
is is VBZ O I-V O
this this DT O O B-NP
issue issue NN O O I-NP
of of IN O O O
impoverished impoverished JJ O O B-NP
students students NNS O O I-NP
so so RB O O O
prominent prominent JJ O O O
now now RB O O O
. . . O O O

This This DT O O O
issue issue NN O O O
did did VBD O O B-VP
not not RB O O I-VP
exist exist VB O I-V B-VP
at at IN O O I-VP
that that DT O O B-NP
time time NN O O I-NP
, , , O O O
um um UH O O O
, , , O O O
um um UH O O O
, , , O O O
before before IN O O O
, , , O O O
um um UH O O O
, , , O O O
1995 1995 CD B-DATE O B-NP
. . . O O O

Eh Eh UH O None O
. . . O None O

Back Back RB O O O
then then RB O O O
when when WRB O O O
a a DT O O O
student student NN O O O
went went VBD O I-V B-VP
to to IN O O I-VP
college college NN O O B-NP
, , , O O O
he he PRP O O O
did did VBD O O B-VP
not not RB O O I-VP
have have VB O O B-VP
to to TO O O B-VP
pay pay VB O I-V B-VP
tuition tuition NN O O B-NP
. . . O O O

Besides Besides IN O O O
not not RB O O O
having having VBG O O B-VP
to to TO O O B-VP
pay pay VB O I-V B-VP
tuition tuition NN O O B-NP
, , , O O O
at at IN O O O
that that DT O O B-NP
time time NN O O I-NP
, , , O O O
for for IN O O O
example example NN O O B-NP
, , , O O O
at at IN O O O
our our PRP$ O O B-NP
Agriculture Agriculture NNP B-ORG O I-NP
University University NNP I-ORG O I-NP
, , , O O O
all all DT O O O
students students NNS O O O
had had VBD O O B-VP
very very RB O O B-ADJP
substantial substantial JJ O O I-ADJP
student student NN O O O
grants grants NNS O O O
. . . O O O

Um Um UH O O O
, , , O O O
um um UH O O O
, , , O O O
er er UH O O O
, , , O O O
paying paying VBG O I-V B-VP
tuition tuition NN O O B-NP
by by IN O O O
oneself oneself PRP O O B-NP
and and CC O O O
finding finding VBG O I-V B-VP
a a DT O O B-NP
job job NN O O I-NP
by by IN O O O
oneself oneself PRP O O B-NP
, , , O O O
um um UH O O O
, , , O O O
started started VBD O I-V B-VP
in in IN O O I-VP
1995 1995 CD B-DATE O B-NP
. . . O O O

Right Right UH O None O
. . . O None O

Right Right UH O None O
. . . O None O

At At IN O O O
that that DT O O B-NP
time time NN O O I-NP
we we PRP O O O
called called VBD O I-V B-VP
it it PRP O O I-VP
two two CD O O B-NP
by by IN O O O
oneself oneself PRP O O B-NP
. . . O O O

Once Once IN O O O
it it PRP O O O
started started VBD O I-V B-VP
this this DT O O I-VP
way way NN O O I-VP
, , , O O O
ah ah UH O O O
, , , O O O
this this DT O O O
problem problem NN O O O
began began VBD O I-V B-VP
to to TO O O B-VP
emerge emerge VB O I-V B-VP
. . . O O O

Higher Higher JJR O O O
education education NN O O O
, , , O O O
it it PRP O O O
is is VBZ O I-V B-VP
not not RB O O I-VP
compulsory compulsory JJ O O I-VP
education education NN O O I-VP
. . . O O O

Uh-huh Uh-huh UH O None O
. . . O None O

So So RB O O O
fees fees NNS O O O
are are VBP O O B-VP
charged charged VBN O I-V B-VP
, , , O O O
you you PRP O O O
have have VBP O O B-VP
to to TO O O B-VP
pay pay VB O I-V B-VP
to to TO O O B-VP
go go VB O I-V I-VP
to to IN O O I-VP
college college NN O O B-NP
. . . O O O

Uh-huh Uh-huh UH O None O
. . . O None O

Ah Ah UH O O O
, , , O O O
this this DT O O O
is is VBZ O I-V B-VP
not not RB O O I-VP
the the DT O O B-NP
same same JJ O O I-NP
as as IN O O O
compulsory compulsory JJ O O B-NP
education education NN O O I-NP
, , , O O O
right right UH O O O
. . . O O O

Well Well UH O O O
, , , O O O
, , , O O O
sharing sharing VBG O I-V B-VP
the the DT O O B-NP
burden burden NN O O I-NP
of of IN O O O
education education NN O O B-NP
costs costs NNS O O I-NP
and and CC O O O
paying paying VBG O I-V B-VP
to to TO O O B-VP
attend attend VB O I-V B-VP
college college NN O O B-NP
by by IN O O O
students students NNS O O B-NP
, , , O O O
this this DT O O O
is is VBZ O I-V B-VP
also also RB O O I-VP
a a DT O O B-NP
necessary necessary JJ O O I-NP
option option NN O O I-NP
for for IN O O O
advancing advancing VBG O I-V B-VP
college college NN O O B-NP
education education NN O O I-NP
system system NN O O I-NP
reforms reforms NNS O O I-NP
. . . O O O

In In IN O O O
the the DT O O B-NP
end end NN O O I-NP
, , , O O O
we we PRP O O O
should should MD O O B-VP
acknowledge acknowledge VB O I-V B-VP
that that IN O O B-SBAR
currently currently RB O O I-SPAR
expenses expenses NNS O O I-SPAR
are are VBP O I-V B-VP
still still RB O O I-VP
quite quite RB O O I-VP
high high JJ O O I-VP
. . . O O O

Uh-huh Uh-huh UH O None O
. . . O None O

This This DT O O O
should should MD O O B-VP
be be VB O O B-VP
compared compared VBN O I-V B-VP
with with IN O O O
each each DT O O B-NP
of of IN O O O
our our PRP$ O O B-NP
household household NN O O I-NP
incomes incomes NNS O O I-NP
. . . O O O

To To IN O O O
the the DT O O B-NP
income income NN O O I-NP
of of IN O O O
ordinary ordinary JJ O O B-NP
households households NNS O O I-NP
, , , O O O
this this DT O O O
is is VBZ O I-V B-VP
quite quite PDT O O I-VP
a a DT O O I-VP
heavy heavy JJ O O I-VP
burden burden NN O O I-VP
. . . O O O

Uh-huh Uh-huh UH O None O
. . . O None O

To To IN O O O
our our PRP$ O O B-NP
low low JJ O O I-NP
income income NN O O I-NP
and and CC O O I-NP
rural rural JJ O O B-ADJP
households households NNS O O O
, , , O O O
this this DT O O O
is is VBZ O I-V B-VP
a a DT O O B-NP
burden burden NN O O I-NP
that that WDT O O B-SBAR
is is VBZ O I-V B-VP
difficult difficult JJ O O I-VP
to to TO O O B-VP
bear bear VB O I-V B-VP
. . . O O O

Right Right UH O None O
. . . O None O

Well Well UH O O O
, , , O O O
now now RB O O O
that that IN O O B-SBAR
people people NNS O O I-SPAR
are are VBP O O B-VP
giving giving VBG O O B-VP
so so RB O O B-ADJP
much much JJ O O I-ADJP
attention attention NN O O O
to to IN O O O
this this DT O O B-NP
issue issue NN O O I-NP
of of IN O O O
impoverished impoverished JJ O O B-NP
students students NNS O O I-NP
, , , O O O
uh uh UH O O O
, , , O O O
how how WRB O O O
should should MD O O O
we we PRP O O O
respond respond VB O I-V B-VP
to to IN O O I-VP
such such PDT O O B-NP
an an DT O O I-NP
issue issue NN O O I-NP
. . . O O O

Er Er UH O O O
, , , O O O
well well UH O O O
the the DT O O O
country country NN O O O
is is VBZ O O B-VP
paying paying VBG O I-V B-VP
great great JJ O O B-NP
attention attention NN O O I-NP
to to IN O O O
it it PRP O O B-NP
, , , O O O
and and CC O O O
provinces provinces NNS O O O
are are VBP O O B-VP
also also RB O O I-VP
paying paying VBG O I-V B-VP
great great JJ O O B-NP
attention attention NN O O I-NP
, , , O O O
having having VBG O O B-VP
adopted adopted VBN O I-V B-VP
various various JJ O O B-NP
measures measures NNS O O I-NP
. . . O O O

Er Er UH O O O
, , , O O O
so so CC O O O
, , , O O O
now now RB O O O
they they PRP O O O
have have VBP O O B-VP
already already RB O O I-VP
started started VBN O I-V B-VP
to to TO O O B-VP
establish establish VB O I-V B-VP
an an DT O O B-NP
financial financial JJ O O I-NP
aid aid NN O O I-NP
system system NN O O I-NP
for for IN O O O
students students NNS O O B-NP
from from IN O O O
impoverished impoverished JJ O O B-NP
households households NNS O O I-NP
, , , O O O
chiefly chiefly RB O O B-VP
focusing focusing VBG O I-V I-VP
on on IN O O I-VP
student student NN O O B-NP
loans loans NNS O O I-NP
, , , O O O
a a DT O O B-NP
system system NN O O I-NP
with with IN O O O
scholarships scholarships NNS O O B-NP
, , , O O O
er er UH O O O
, , , O O O
student student NN O O B-NP
grants grants NNS O O I-NP
, , , O O O
tuition tuition NN O O B-NP
waivers waivers NNS O O I-NP
or or CC O O I-NP
reductions reductions NNS O O I-NP
, , , O O O
and and CC O O O
work work NN O O B-NP
- - HYPH O O I-NP
study study NN O O I-NP
. . . O O O

And And CC O O O
what what WDT O O O
type type NN O O O
of of IN O O O
solutions solutions NNS O O B-NP
do do VBP O O O
we we PRP O O O
have have VB O O B-VP
for for IN O O O
problems problems NNS O O B-NP
of of IN O O O
the the DT O O B-NP
type type NN O O I-NP
you you PRP O O I-SPAR
just just RB O O I-SPAR
talked talked VBD O I-V B-VP
about about IN O O I-VP
. . . O O O

In In IN O O O
the the DT O O B-NP
past past NN O O I-NP
, , , O O O
once once RB O O O
some some DT O O B-NP
problems problems NNS O O I-NP
or or CC O O I-NP
cases cases NNS O O I-NP
of of IN O O O
a a DT O O B-NP
pernicious pernicious JJ O O I-NP
nature nature NN O O I-NP
arose arose VBD O I-V B-VP
at at IN O O I-VP
a a DT O O B-NP
school school NN O O I-NP
, , , O O O
specialized specialized JJ O O O
disciplinary disciplinary JJ O O O
actions actions NNS O O O
, , , O O O
eh eh UH O O O
, , , O O O
would would MD O O B-VP
invariably invariably RB O O I-VP
be be VB O O B-VP
arranged arranged VBN O I-V B-VP
. . . O O O

Uh-huh Uh-huh UH O None O
. . . O None O

Uh-huh Uh-huh UH O None O
. . . O None O

Uh-huh Uh-huh UH O None O
. . . O None O

Specialized Specialized JJ O O O
disciplinary disciplinary JJ O O O
actions actions NNS O O O
, , , O O O
eh eh UH O O O
, , , O O O
do do VBP O O B-VP
indeed indeed RB O O I-VP
get get VB O I-V B-VP
passable passable JJ O O B-NP
results results NNS O O I-NP
during during IN O O O
the the DT O O B-NP
disciplinary disciplinary JJ O O I-NP
period period NN O O I-NP
, , , O O O
but but CC O O O
some some DT O O O
problems problems NNS O O O
easily easily RB O O O
resurge resurge VBP O I-V B-VP
once once IN O O I-VP
the the DT O O I-VP
discipline discipline NN O O I-VP
is is VBZ O O B-VP
finished finished VBN O I-V B-VP
, , , O O O
rebounding rebounding VBG O I-V B-VP
again again RB O O I-VP
and and CC O O I-VP
again again RB O O I-VP
. . . O O O

Uh-huh Uh-huh UH O None O
. . . O None O

Uh-huh Uh-huh UH O None O
. . . O None O

So So RB O O O
, , , O O O
eh eh UH O O O
, , , O O O
to to TO O O B-VP
fundamentally fundamentally RB O O I-VP
solve solve VB O I-V B-VP
these these DT O O B-NP
problems problems NNS O O I-NP
, , , O O O
um um UH O O O
, , , O O O
uh uh UH O O O
, , , O O O
um um UH O O O
, , , O O O
shock shock NN O O O
discipline discipline NN O O O
should should MD O O B-VP
be be VB O O B-VP
replaced replaced VBN O I-V B-VP
with with IN O O O
day day NN O O B-NP
- - HYPH O O I-NP
to to IN O O I-NP
- - HYPH O O I-NP
day day NN O O B-NP
management management NN O O O
and and CC O O O
the the DT O O B-NP
creation creation NN O I-V I-NP
of of IN O O O
a a DT O O B-NP
long long JJ O O I-NP
term term NN O O I-NP
mechanism mechanism NN O O I-NP
to to TO O O B-VP
safeguard safeguard VB O I-V B-VP
the the DT O O B-NP
campus campus NN O O I-NP
and and CC O O O
protect protect VB O I-V B-VP
the the DT O O B-NP
students students NNS O O I-NP
. . . O O O

Therefore Therefore RB O O O
, , , O O O
that that RB O O O
is is RB O O O
, , , O O O
eh eh UH O O O
, , , O O O
the the DT O O B-NP
study study NN O O I-NP
by by IN O O O
the the DT B-ORG O B-NP
Ministry Ministry NNP I-ORG O I-NP
of of IN I-ORG O O
Public Public NNP I-ORG O B-NP
Security Security NNP I-ORG O I-NP
, , , O O O
eh eh UH O O O
, , , O O O
discussed discussed VBD O I-V B-VP
and and CC O O O
put put VBD O I-V B-VP
forth forth RB O O I-VP
several several JJ O O O
hard hard JJ O O O
- - HYPH O O O
line line NN O O O
measures measures NNS O O O
. . . O O O

That That RB O None B-NP
is is RB O None I-NP
, , , O None I-NP
these these DT O None B-NP
eight eight CD O None I-NP
measures measures NNS O None I-NP
of of IN O None O
ours ours PRP O None B-NP
. . . O None O

Uh-huh Uh-huh UH O None O
. . . O None O

In In IN O O O
them them PRP O O B-NP
, , , O O O
eh eh UH O O O
, , , O O O
in in IN O O O
a a DT O O B-NP
section section NN O O I-NP
relevant relevant JJ O O B-ADJP
to to IN O O I-ADJP
this this DT O O B-NP
case case NN O O I-NP
, , , O O O
that that RB O O O
is is RB O O O
, , , O O O
it it PRP O O O
says says VBZ O I-V B-VP
there there EX O O I-SPAR
need need VBP O I-V B-VP
to to TO O O B-VP
be be VB O I-V B-VP
people people NNS O O B-NP
specifically specifically RB O O B-VP
appointed appointed VBN O I-V I-VP
to to TO O O B-VP
investigate investigate VB O I-V B-VP
and and CC O O I-VP
solve solve VB O I-V I-VP
the the DT O O B-NP
case case NN O O I-NP
. . . O O O

Uh-huh Uh-huh UH O None O
. . . O None O

Uh-huh Uh-huh UH O None O
. . . O None O

As As IN O O O
for for IN O O O
the the DT O O B-NP
areas areas NNS O O I-NP
surrounding surrounding VBG O I-V B-VP
the the DT O O B-NP
school school NN O O I-NP
grounds grounds NNS O O I-NP
, , , O O O
patrolling patrolling NN O O O
and and CC O O O
prevention prevention NN O O O
will will MD O O B-VP
have have VB O O B-VP
to to TO O O B-VP
be be VB O O B-VP
strengthened strengthened VBN O I-V B-VP
. . . O O O

In In IN O O O
particular particular JJ O O B-ADJP
, , , O O O
during during IN O O O
times times NNS O O B-NP
when when WRB O O B-SBAR
students students NNS O O I-SPAR
are are VBP O O B-VP
getting getting VBG O I-V B-VP
in in IN O O I-VP
and and CC O O I-VP
out out IN O O I-VP
of of IN O O I-VP
school school NN O O B-NP
, , , O O O
people people NNS O O O
need need VBP O I-V B-VP
to to TO O O B-VP
be be VB O O B-VP
sent sent VBN O I-V B-VP
to to TO O O B-VP
maintain maintain VB O I-V B-VP
traffic traffic NN O O B-NP
and and CC O O O
public public JJ O O B-NP
order order NN O O I-NP
. . . O O O

Uh-huh Uh-huh UH O None O
. . . O None O

Police Police NNS O O O
manpower manpower NN O O O
will will MD O O B-VP
be be VB O O B-VP
increased increased VBN O I-V I-VP
, , , O O O
right right UH O O O
, , , O O O
uh-huh uh-huh UH O O O
. . . O O O

Ay Ay UH O O O
, , , O O O
police police NN O O O
manpower manpower NN O O O
